#Table1
ra,dec,z
160.88998,-1.090736,0.03839041
164.46919,1.8677143,0.03839327
161.43442,-0.30106596,0.03840932
164.53323,-0.79345428,0.03841145
162.63249,0.36061124,0.03842232
164.42541,1.6068646,0.03842722
229.002,2.4068933,0.03842754
162.21921,0.85312169,0.03843958
164.83127,0.79378333,0.0384457
235.67962,-0.99656487,0.03846521
213.68145,-0.28222655,0.03847015
213.75264,-0.79694808,0.03847237
229.89086,0.67828271,0.03847428
163.95578,1.493121,0.03848646
163.44256,1.5211056,0.0384868
163.96631,-0.096386254,0.03850097
228.16485,1.9317059,0.03850213
228.375,2.1041714,0.03850266
168.39629,-0.21123839,0.03850406
162.35361,-0.42990001,0.0385065
164.55434,1.6068755,0.03851908
158.95448,2.4708685,0.03852228
149.33768,0.81491532,0.03853054
181.02601,2.1501097,0.03853344
215.96583,0.83114803,0.03854642
167.28499,0.70729444,0.03854868
228.04125,1.9223314,0.03855288
164.75493,1.559572,0.03855471
202.58177,-0.44624996,0.03855524
164.30684,-0.8317685,0.03855626
198.87381,-0.60717672,0.03855666
168.79144,-1.0862369,0.03855773
139.84669,-0.21330847,0.03855975
162.94907,-0.83905487,0.03856622
228.02715,1.9324048,0.03856907
162.42927,0.40796379,0.0385818
216.40869,1.6004296,0.0385837
180.39357,0.34745742,0.03859494
162.35173,0.91614224,0.03859503
164.39973,1.8193847,0.03859723
166.05492,1.7908199,0.03860861
164.13266,0.084652625,0.03861022
161.97451,-0.76902366,0.03862318
235.63459,2.3509368,0.03862555
238.48922,0.68807516,0.03862771
198.42827,-0.0698559,0.03863989
228.36804,2.1338364,0.03864069
213.77022,-0.24622807,0.03864472
229.21429,0.79672193,0.03865008
163.19825,1.8781829,0.03865032
228.04797,2.0099295,0.03865889
139.88435,-0.41005345,0.03866367
161.741,-1.4371468,0.03866452
213.49001,-0.23281137,0.03866591
162.4215,0.3631152,0.03866832
163.6087,0.33593865,0.0386696
164.63389,2.3263176,0.03868134
213.67439,-0.28405268,0.03868698
161.0738,-0.89273976,0.03869415
162.33807,-0.66805939,0.0386969
227.86287,1.7687425,0.03870596
160.89476,-0.93423564,0.03870971
228.66924,1.8032102,0.03871101
232.82296,0.26885449,0.03871147
167.10882,-1.0191938,0.03871421
160.69263,-0.97612783,0.03871459
149.44584,0.57189579,0.0387163
178.80581,2.4126719,0.03872073
213.71119,0.31893031,0.03872132
171.53356,2.1130573,0.03872371
227.71441,0.17392259,0.03873941
202.92416,-0.46605118,0.03875184
162.49847,0.39769829,0.03875441
215.68321,-1.0286977,0.03876558
229.52529,1.1613771,0.03876946
229.36747,1.0220518,0.03877372
164.22228,1.4359323,0.0387747
216.13817,1.177306,0.03877855
162.83689,0.65981074,0.03877994
158.75383,-0.66930432,0.03878377
162.08271,-0.021971916,0.03879983
160.09743,-0.93631207,0.03882479
235.69033,2.2430582,0.03882581
164.08867,1.7651104,0.03882835
213.50962,1.8478844,0.03883095
162.09566,-1.0556421,0.0388406
137.51237,2.3289197,0.03884214
162.72918,0.4925193,0.03884946
228.0997,1.8275101,0.0388574
164.62502,1.6281684,0.03886046
162.45935,1.204653,0.03886399
165.66128,1.7462656,0.0388664
164.45817,1.6486009,0.03887564
236.28557,2.3682161,0.03887597
162.43678,0.3389159,0.03888225
229.47509,0.82864384,0.03888577
235.86039,-0.92323841,0.03888754
167.25728,-0.81672749,0.03889646
168.95761,-0.054606607,0.03890612
165.00438,1.1122512,0.03891089
168.58018,0.17899607,0.03891266
164.79475,1.6060924,0.03891497
236.28311,2.3706152,0.03891715
198.74505,-0.54311398,0.03891782
163.32593,1.9137275,0.03892251
150.80782,2.3418566,0.03892413
234.70985,-0.62963164,0.038931
228.3258,2.4821941,0.03893408
227.43853,0.25604164,0.03893944
227.71395,1.6980167,0.03894201
164.77444,1.1820687,0.03894255
232.79238,0.40284243,0.03894363
162.04053,0.45392118,0.03895548
165.62833,0.87690434,0.0389563
168.23449,0.16539496,0.0389578
162.47744,0.15903767,0.03896445
228.07508,2.0322431,0.03896574
160.29862,-1.2426271,0.03896602
227.49894,1.3741109,0.03897488
184.85245,-0.29407863,0.03897807
166.04347,1.5448037,0.03898578
162.19973,0.1683697,0.03898765
234.65889,-0.50782316,0.03899118
164.0616,1.3893528,0.03899274
160.14433,-0.90941266,0.03899339
161.37702,-0.2579204,0.03899567
162.49522,0.32230856,0.03899863
228.44626,2.0980395,0.03901304
235.64047,-0.50478065,0.03901537
158.57635,-1.2386839,0.03902109
163.1192,1.0614186,0.03902899
149.65731,0.87075168,0.03902926
216.34632,1.7246839,0.03903442
234.23808,-0.087793105,0.03903611
229.70829,0.010946202,0.03904339
163.61709,1.7972172,0.03904388
227.35206,0.6551174,0.03904717
167.24606,-0.76203942,0.03905252
167.28776,-0.76814615,0.03905832
230.72955,0.9041394,0.03906121
166.95515,0.74439729,0.03907105
161.60661,-0.38552881,0.03907213
179.2427,1.1480424,0.03907945
164.83564,1.5988416,0.0390852
228.8184,2.1769406,0.03909339
164.34462,0.66165262,0.03910039
160.89927,-0.95717453,0.03910061
234.59301,-0.46209912,0.0391009
166.09966,1.4589991,0.03910921
160.93824,-0.42325978,0.03910941
233.36734,0.43049973,0.03913505
236.32052,2.3817193,0.03913744
165.6703,1.0618643,0.03914415
138.03336,0.78488074,0.03915144
162.71656,0.58929842,0.03916226
164.51111,1.6026661,0.03916397
229.76983,0.41375157,0.03916468
162.34459,0.39453197,0.03917246
164.04708,2.0679663,0.03917247
168.38445,0.00053122646,0.03917455
160.93637,-0.42134694,0.03917867
228.03348,2.0560829,0.03918282
228.49129,1.7346131,0.03918349
164.4309,1.5672943,0.03918888
164.44401,1.2534234,0.0391899
168.3406,-0.056491853,0.03920615
160.65291,-0.25397386,0.03920807
164.52423,1.5040844,0.0392126
149.37604,1.320187,0.03921421
164.78393,1.8924084,0.03924561
162.71575,1.1670165,0.03926414
162.51345,1.1579437,0.03926485
159.98683,-1.4237325,0.03927577
164.30487,0.63860485,0.03928244
163.72528,1.6695951,0.03928925
137.34977,-0.63913863,0.03929374
179.63288,1.1319487,0.03929568
236.49041,2.2868466,0.03929604
228.407,1.3581036,0.03929883
162.03127,0.16711747,0.03929891
228.044,1.3091986,0.03930935
227.46102,0.28323209,0.03930969
163.24084,0.54163368,0.03930984
198.4486,-0.045569289,0.03931212
216.43693,2.3410546,0.03931787
169.19601,-0.10021203,0.03931824
179.23754,1.1158918,0.03932527
164.56345,1.6159947,0.03932641
227.67038,0.57709782,0.03933161
158.17889,-0.85295117,0.03933707
164.20412,1.6134749,0.03934652
198.53589,-0.44112266,0.03934706
161.07584,-0.64580411,0.03935346
167.85891,1.6689093,0.03935371
160.75017,-0.88153984,0.03935936
162.11893,0.33602046,0.03936305
235.82743,2.4548251,0.03936658
165.38123,1.7575645,0.03936883
168.36645,-0.056909478,0.03937292
137.29796,0.8354306,0.0393748
161.7671,-0.091977041,0.03937567
164.48071,1.7266772,0.03937949
167.84091,1.5853371,0.03938651
159.66746,-1.2131885,0.03940077
214.82195,-0.41276078,0.03940544
227.72883,1.9089083,0.03940557
164.38155,1.7785686,0.03940599
163.662,1.7863296,0.03941313
239.08478,-0.27122044,0.03941562
165.13548,2.1160691,0.03941641
227.82314,1.6456971,0.03941692
232.84795,2.1558403,0.03941847
162.59494,0.23637702,0.03942392
163.20488,2.0065289,0.03942453
167.76243,2.4983208,0.03942624
233.53769,-0.74716384,0.03942682
229.92333,0.072237353,0.03942726
164.125,0.98776949,0.03943185
128.42121,2.1765185,0.03943199
179.22593,1.0992994,0.03944224
216.19247,1.1708777,0.03944385
185.30393,-0.86424932,0.03944389
159.85805,-1.2451182,0.03944447
164.72031,0.67973134,0.03946274
165.27647,1.8674546,0.03946291
166.88169,0.78310968,0.03947056
161.58242,-0.41065061,0.03947514
229.89489,2.2238943,0.03947732
162.83691,1.3854211,0.03947736
168.29428,0.067275329,0.03947879
159.65995,-1.2553038,0.03948097
164.82438,1.1534874,0.03948564
204.10398,-0.1219539,0.03948652
222.54957,0.54358174,0.03950118
169.18054,-0.21329928,0.03950331
185.08172,-0.52422994,0.03951054
162.46552,0.16418646,0.03951909
170.3001,2.4275927,0.0395316
178.35522,1.9054128,0.0395325
164.54995,1.6558741,0.03953307
164.3122,0.60673079,0.03953943
228.08796,1.0417497,0.03954453
164.78813,1.3833929,0.03954748
179.27475,1.1255795,0.03955185
168.96645,-0.077578294,0.03955206
168.2701,-0.093729351,0.0395609
164.32311,1.256943,0.03956285
229.33242,0.95850168,0.03956334
167.7989,0.34150648,0.03957444
239.14195,0.052234836,0.0395749
164.83323,2.018996,0.03957737
229.41038,0.94748075,0.03958523
220.40969,-0.45820032,0.03959256
167.66648,-0.305568,0.03959529
204.72255,0.75538844,0.0395984
162.62366,1.6153787,0.03960313
184.95111,-0.87544247,0.03960438
213.60343,-0.82933656,0.03961213
185.29542,-0.50697824,0.03961219
168.23431,-0.90985576,0.03961598
132.10675,2.2877976,0.03962057
215.86745,1.1020731,0.03963184
167.51747,-0.56651676,0.03963303
165.01173,1.0384467,0.03963408
168.27163,0.0030481772,0.03963597
164.7736,1.6037709,0.03963903
227.88237,1.7638784,0.03965204
163.41789,1.6612966,0.03966034
158.77712,2.1316134,0.03966067
171.06254,0.41889841,0.03966612
165.00782,1.0959985,0.03966768
170.05057,-0.26639656,0.0396691
170.64974,1.1163089,0.03967798
163.2201,1.8868387,0.03967842
239.11476,0.059245827,0.03968028
227.86361,1.7878519,0.0396849
163.71201,1.961952,0.03968531
162.35164,0.23197972,0.03968886
178.40373,2.166047,0.03969292
164.83712,2.0483113,0.03969337
163.28227,1.8849771,0.0396955
239.36063,-0.91671024,0.03969949
162.49033,0.70082866,0.03970751
232.72964,0.41081242,0.03970761
133.43407,0.80359611,0.03971278
233.0269,0.74615091,0.03971784
160.9255,-0.92175778,0.03971817
228.08878,1.0420121,0.03972834
232.59334,-0.032113472,0.0397381
164.08826,1.5412452,0.03974003
232.93373,-1.3782684,0.03974245
164.67945,1.6694143,0.03974256
162.41117,-0.72974054,0.03974292
228.43881,2.1521853,0.03974721
178.41466,2.1423978,0.03974883
184.44149,-1.0087456,0.03975241
235.76409,1.3202979,0.03975295
167.36221,-0.72440864,0.03976006
235.79429,1.3288412,0.03976259
163.24058,1.8950821,0.03976357
162.29937,0.26782241,0.03976493
225.1235,2.3140849,0.03976713
222.59964,0.34822804,0.03976773
219.06928,-1.1311988,0.03977071
232.2976,0.72423872,0.03978621
228.77047,2.2380891,0.03978958
165.10904,1.6556474,0.03979311
162.25081,-0.73502573,0.03979392
222.55814,0.55747549,0.03979656
168.47863,0.077571784,0.03980287
161.74088,-0.97985925,0.03981317
133.50944,0.84214957,0.03981534
162.3425,-0.63636692,0.03981692
185.37415,-0.71078079,0.039817
232.2093,0.7772433,0.0398193
131.80872,1.3624005,0.0398277
235.98028,1.765024,0.0398324
222.48908,0.55829331,0.03983419
172.99427,-0.050320765,0.0398448
186.08219,1.0998576,0.03984521
160.21361,-0.92202713,0.03984923
162.88997,1.528037,0.03985124
164.2068,1.4589933,0.03985344
198.16143,-0.15592628,0.03985724
200.27616,2.2829179,0.03985777
130.49094,0.92989822,0.03985805
164.71462,1.6506573,0.03986229
230.8634,2.1530541,0.03986617
132.03544,1.566037,0.03987019
232.14459,0.74632034,0.03987183
164.57352,1.1418783,0.03987951
169.86165,0.96809804,0.03987979
173.66328,1.4949665,0.03988047
136.52106,-0.26038953,0.03988443
227.7574,1.8104314,0.03989029
230.69572,2.4295157,0.03989154
167.55471,-0.57348634,0.03989328
172.06834,0.89136864,0.03989454
221.3872,-0.19267445,0.03989846
172.12635,-0.12168081,0.03990258
229.46793,0.79377628,0.03990503
170.87691,1.78487,0.039908
160.70018,0.91323393,0.03991608
232.07233,1.2477029,0.03992542
170.86512,1.7374289,0.03992715
169.988,1.6518737,0.0399419
164.79754,1.8092074,0.0399428
235.67848,2.3856266,0.03994542
136.52111,-0.25901741,0.03994732
166.07916,2.3153142,0.03994842
173.54818,1.4428779,0.03994948
168.27571,0.069529211,0.03995032
185.39857,-0.70290299,0.03995192
168.01972,0.26794183,0.03995889
162.51949,0.35166235,0.03996889
169.81854,1.9702281,0.03996924
206.40998,0.69672776,0.03997024
171.77902,0.44563746,0.03997248
164.79974,1.4394243,0.0399835
164.65678,1.733783,0.03998367
163.36201,2.0694175,0.03999575
173.82069,0.90471795,0.03999865
161.71525,-0.10855405,0.04001037
150.22831,0.59220611,0.04001235
163.95298,1.01323,0.04001565
171.91224,-0.04561258,0.04001609
235.82444,2.0784846,0.04001965
215.6334,0.84558375,0.04002188
223.60815,-1.2840411,0.04003792
172.48326,1.003199,0.04005589
169.83995,0.035933977,0.04006331
198.27358,-0.59467999,0.04006456
169.30085,-0.18931778,0.04006717
215.81119,0.97834695,0.04007342
170.73437,-0.85325324,0.0400748
170.0444,-0.27544492,0.0400801
166.87507,0.78425482,0.04008131
204.71379,1.8368671,0.04008251
184.15212,-0.95593345,0.04008595
164.63169,0.90462837,0.04009909
172.1163,-1.3251212,0.04009994
172.86591,-0.097920632,0.04011256
171.41658,-0.066802983,0.04012571
170.34183,-0.91012054,0.04013307
168.3129,-0.18293468,0.04013677
215.90105,1.0076266,0.04014046
225.61396,0.77983501,0.04014205
136.32184,-1.3527262,0.04014715
169.94573,1.2893048,0.04015603
170.5812,-0.62087663,0.0401581
227.16027,0.72115396,0.04016012
204.89699,2.3953257,0.0401616
161.79985,-0.071289276,0.04016168
164.64436,1.0370933,0.04016354
164.96997,1.3150183,0.04016602
164.73472,1.4305529,0.04016741
171.79583,-0.65987304,0.04016909
226.16759,0.6045214,0.04017343
171.2794,-1.0373762,0.04017433
225.81217,0.83207887,0.04017879
162.69174,1.701823,0.04017963
215.34883,0.76505386,0.04018329
171.00985,-0.94941235,0.04018398
162.84458,0.2624586,0.04019351
225.49433,-0.11428216,0.04019753
164.55147,1.5964716,0.04020486
171.32464,0.35050056,0.04020492
159.34847,2.3126443,0.04020513
170.08284,1.1036421,0.04020718
171.63087,-1.1354321,0.04021196
215.82714,1.015702,0.04021256
226.25727,2.4014886,0.04021985
135.19467,-0.56570748,0.04023626
132.73661,2.3383797,0.04023776
185.08379,-0.88201909,0.04023993
223.60707,-1.2842079,0.04024265
165.60395,2.4619559,0.04024557
185.38203,-0.85270986,0.04024837
165.00788,1.7761972,0.04024962
204.67635,1.9569307,0.04025864
171.41862,-0.8607754,0.04026347
228.42436,-0.77938719,0.04026579
164.12156,1.4463958,0.04026716
162.31969,0.32652538,0.04026803
184.18922,-0.10344816,0.04027047
223.49589,-1.4026487,0.04027055
164.84647,1.4600845,0.04027896
170.06173,-0.26993679,0.04028616
164.84584,0.77752742,0.04028903
161.64318,0.170166,0.04030792
122.26521,0.51130183,0.04030824
171.24631,0.86478411,0.0403098
162.2,2.1778653,0.04031022
184.46849,-0.36208395,0.04032281
170.31568,-0.89298473,0.04032306
162.86978,2.4799491,0.04032642
162.52569,0.33325977,0.04032925
169.38707,-0.18750165,0.04033846
222.51551,0.09749601,0.04034282
168.0997,-0.32001098,0.04035291
159.9721,1.9063104,0.04035571
150.45315,-1.1409109,0.04035684
225.03346,-0.58638154,0.04036379
170.20179,0.58059559,0.04036539
164.58176,1.5601008,0.04036697
228.15945,1.284938,0.04037296
162.2969,0.37911508,0.04037981
204.8731,1.9023758,0.04039992
180.75421,-0.29119641,0.04040124
223.54254,-1.3634049,0.04040603
226.13848,0.6167888,0.04040727
204.6018,1.4797804,0.04040873
222.50902,0.57877786,0.04041696
181.19287,-0.015371167,0.04043046
135.16744,-0.48674551,0.04043222
153.52527,-0.83249949,0.04043934
222.53561,0.61459607,0.04044159
158.37111,-0.86040846,0.04044293
164.19538,0.92240925,0.04044758
198.03644,-0.23905374,0.0404517
198.08874,0.30792389,0.04045619
237.79684,0.64231645,0.04046928
204.67685,1.9562184,0.04047976
227.86448,1.832602,0.04048525
182.23167,-0.092472263,0.0404892
164.50915,1.5194742,0.0404917
177.91319,-0.65445767,0.04049241
162.54787,0.306913,0.04049346
164.07116,0.67740347,0.0404985
227.69294,1.6959625,0.04049927
227.93796,1.7505883,0.04050498
183.97349,0.081615838,0.04050813
186.85947,-0.86452455,0.04050918
227.80242,1.7426972,0.04051035
166.07652,2.3134361,0.04051564
172.09265,-1.259099,0.0405217
198.18367,-1.1340289,0.04052293
132.50257,-0.18229671,0.04052591
186.84378,-0.86890165,0.04054479
204.76005,2.0434429,0.04055253
135.59545,0.039252654,0.0405562
164.24715,1.6037238,0.04055645
153.38243,-0.99874605,0.04055981
213.96402,-1.3076858,0.04056097
168.24422,0.0090960536,0.04056322
169.67904,-0.36162999,0.04057546
162.49127,2.4074391,0.0405763
175.26506,1.7255316,0.04059508
182.01604,0.37882933,0.04060059
164.65351,1.4102771,0.04060175
222.5158,-0.19138093,0.04060933
162.32081,0.32934592,0.04061377
199.52829,2.227955,0.04061739
134.67676,0.1914305,0.04062223
198.07127,-0.29495414,0.04062444
164.91941,1.4534411,0.04063099
135.20732,-0.71426936,0.04063326
227.93077,1.6127779,0.04063959
225.24073,-0.41184618,0.04064145
225.80144,0.46862988,0.04064452
164.7782,1.8811649,0.04064599
161.23711,2.3882814,0.04065453
225.45457,0.056503837,0.04065491
195.55888,-1.0267597,0.04065641
225.4201,-0.014928223,0.04066654
232.26909,1.3058718,0.04066978
228.26628,2.1183022,0.040674
159.94798,1.9068394,0.04067574
150.52851,1.2617402,0.04069082
181.62543,0.18183909,0.04069166
168.31579,0.12984068,0.04069892
238.53215,-0.095962816,0.04070121
227.59637,1.7146836,0.04070996
150.66042,1.4891177,0.04071957
195.68137,0.66385173,0.04072757
170.63028,-0.017128795,0.04074237
150.4518,-1.1402967,0.04074783
225.15657,-0.45311542,0.04076234
198.9484,-0.57336697,0.04076417
239.51494,-0.12424505,0.04077013
182.09802,0.11026014,0.04077477
204.6114,1.4090512,0.04077707
226.60108,-1.3762621,0.04077721
225.25076,-0.20832855,0.04078309
170.86242,-0.71357207,0.04078395
225.37278,-0.11329869,0.04078639
172.2745,-1.461113,0.04079395
160.97207,2.2887432,0.04079489
225.5249,0.1151575,0.04079574
135.19131,-0.49367656,0.04079922
133.51835,0.85318721,0.04080834
134.4869,1.6245541,0.04081577
175.51567,2.2618389,0.04082005
238.73415,-1.2527123,0.04083026
240.05374,2.3161526,0.04083928
164.6111,1.3829248,0.04084192
164.56546,1.2822708,0.04085523
198.052,-1.0951522,0.04086484
153.51321,-0.89290266,0.04087288
132.51701,-0.16972873,0.0408754
133.36084,0.8328672,0.04087704
225.16993,0.47965142,0.04087759
132.79081,0.25359864,0.04088035
147.8776,1.6906139,0.04088153
164.7583,1.8021811,0.04088306
180.79425,2.2921457,0.04088417
198.56819,-1.346383,0.04089752
180.57713,2.4248252,0.04089873
195.78395,1.8796145,0.04089876
133.4197,1.5634967,0.04091009
151.40462,1.7832077,0.04092115
171.45938,-0.91942211,0.04093622
225.4385,0.0084468377,0.04093848
133.40601,0.73600722,0.04094305
164.5068,1.6348407,0.04094313
181.00754,2.0976697,0.04095975
163.59266,-0.36496532,0.04096115
168.13048,-0.68663116,0.04097533
168.36649,-0.90264638,0.04097719
239.02338,-0.34999582,0.04098138
196.1179,2.2466365,0.04098187
222.3621,-0.16421265,0.04098977
197.68629,0.032083396,0.04100105
171.58171,1.9914895,0.04100524
240.49844,0.31977381,0.04100984
240.29792,0.97083819,0.04102545
195.81666,1.4686272,0.04102581
162.34753,0.32721703,0.04103274
171.46708,-0.92255555,0.04103979
197.72295,0.10078788,0.04104793
224.79112,0.75956396,0.04106777
195.42343,-0.53204487,0.04109016
133.06977,0.68111877,0.04109177
169.3886,-0.18771604,0.04109247
165.05783,1.7930788,0.04110701
225.20151,0.1764137,0.04110818
153.48195,-0.88619261,0.04111088
232.20554,1.9575436,0.04111703
164.66171,1.3818764,0.04112659
133.41365,0.75816523,0.04112945
181.69676,1.2860497,0.04113255
167.86325,-0.28913822,0.04114856
157.41966,1.9319717,0.04116377
225.23127,-0.19238198,0.04116407
153.37081,-0.89238417,0.04117141
163.33759,-0.68660976,0.0411797
222.41492,-0.054672218,0.04118289
180.81908,2.3051475,0.04120827
157.30339,1.3468385,0.04121412
133.84926,0.85436413,0.04122687
171.82853,-1.059864,0.04123054
163.29743,-0.69090967,0.04124318
197.68136,-0.10771447,0.04125679
164.71856,1.157865,0.0412651
224.62152,-1.2361669,0.04126731
197.88461,-0.62038238,0.04127609
240.82885,0.024277334,0.04129273
186.98343,-1.3108006,0.04129386
234.92162,1.3573674,0.04130768
212.33464,-1.2670665,0.04131459
133.94457,0.80159103,0.04133458
187.42104,1.2479831,0.04134407
159.37345,2.337214,0.04134953
221.38405,-1.1557975,0.04135537
164.46603,1.6777021,0.04136894
171.38799,-1.1175138,0.04137179
224.51225,-0.29179928,0.04137182
225.27108,-1.0301389,0.04137512
164.60968,1.6424483,0.04138646
153.49957,-0.92524778,0.04140621
150.12378,1.2285182,0.04141182
240.86912,0.036316304,0.04142144
132.64243,0.21458928,0.04142756
159.34113,2.3203625,0.04143151
150.6535,-1.0030934,0.04144953
153.41709,-0.86367726,0.04144965
